PdfType: error
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 4.45215E-01 1.11302E+00 1.11305E+00 1.11309E+00 1.11613E+00 4.45215E-01 0.00000E+00 0.00000E+00 2.35131E+00
0.00000E+00 0.00000E+00 4.45215E-01 1.11302E+00 1.11305E+00 1.11309E+00 1.11613E+00 4.45215E-01 0.00000E+00 0.00000E+00 2.35131E+00
0.00000E+00 3.12975E-02 4.72204E-01 1.13354E+00 1.13358E+00 1.13363E+00 1.13678E+00 4.72204E-01 3.12975E-02 0.00000E+00 6.72913E+00
0.00000E+00 9.59503E-02 5.32632E-01 1.18763E+00 1.18768E+00 1.18773E+00 1.19100E+00 5.32632E-01 9.59503E-02 0.00000E+00 1.33084E+01
0.00000E+00 2.05170E-01 6.37703E-01 1.28648E+00 1.28653E+00 1.28659E+00 1.28998E+00 6.37703E-01 2.05170E-01 0.00000E+00 2.24784E+01
0.00000E+00 3.71367E-01 7.99823E-01 1.44248E+00 1.44253E+00 1.44261E+00 1.44611E+00 7.99823E-01 3.71367E-01 0.00000E+00 3.46311E+01
0.00000E+00 6.11926E-01 1.03637E+00 1.67301E+00 1.67308E+00 1.67317E+00 1.67679E+00 1.03637E+00 6.11926E-01 0.00000E+00 5.03272E+01
0.00000E+00 9.41770E-01 1.36227E+00 1.99299E+00 1.99306E+00 1.99317E+00 1.99691E+00 1.36227E+00 9.41770E-01 0.00000E+00 6.99307E+01
1.04450E-01 1.36351E+00 1.78013E+00 2.40501E+00 2.40509E+00 2.40521E+00 2.40908E+00 1.78013E+00 1.36351E+00 1.04450E-01 9.36373E+01
7.10092E-01 1.95552E+00 2.36799E+00 2.98663E+00 2.98672E+00 2.98686E+00 2.99088E+00 2.36799E+00 1.95552E+00 7.10092E-01 1.23854E+02
1.49023E+00 2.72211E+00 3.13045E+00 3.74292E+00 3.74302E+00 3.74318E+00 3.74733E+00 3.13045E+00 2.72211E+00 1.49023E+00 1.59816E+02
2.45951E+00 3.67790E+00 4.08216E+00 4.68849E+00 4.68860E+00 4.68879E+00 4.69309E+00 4.08216E+00 3.67790E+00 2.45951E+00 2.02056E+02
3.64295E+00 4.84794E+00 5.24814E+00 5.84839E+00 5.84851E+00 5.84873E+00 5.85318E+00 5.24814E+00 4.84794E+00 3.64295E+00 2.51004E+02
5.07069E+00 6.26235E+00 6.65853E+00 7.25274E+00 7.25288E+00 7.25312E+00 7.25773E+00 6.65853E+00 6.26235E+00 5.07069E+00 3.07166E+02
6.76889E+00 7.94730E+00 8.33950E+00 8.92772E+00 8.92787E+00 8.92815E+00 8.93291E+00 8.33950E+00 7.94730E+00 6.76889E+00 3.70866E+02
8.76150E+00 9.92673E+00 1.03150E+01 1.08973E+01 1.08974E+01 1.08977E+01 1.09027E+01 1.03150E+01 9.92673E+00 8.76150E+00 4.42330E+02
1.10746E+01 1.22267E+01 1.26110E+01 1.31874E+01 1.31876E+01 1.31880E+01 1.31931E+01 1.26110E+01 1.22267E+01 1.10746E+01 5.21804E+02
1.37337E+01 1.48728E+01 1.52532E+01 1.58237E+01 1.58239E+01 1.58243E+01 1.58296E+01 1.52532E+01 1.48728E+01 1.37337E+01 6.09480E+02
1.67635E+01 1.78896E+01 1.82662E+01 1.88309E+01 1.88311E+01 1.88316E+01 1.88370E+01 1.82662E+01 1.78896E+01 1.67635E+01 7.05493E+02
2.01875E+01 2.13008E+01 2.16736E+01 2.22326E+01 2.22328E+01 2.22333E+01 2.22389E+01 2.16736E+01 2.13008E+01 2.01875E+01 8.09920E+02
2.40282E+01 2.51287E+01 2.54976E+01 2.60509E+01 2.60512E+01 2.60517E+01 2.60575E+01 2.54976E+01 2.51287E+01 2.40282E+01 9.22777E+02
2.83060E+01 2.93939E+01 2.97591E+01 3.03067E+01 3.03069E+01 3.03076E+01 3.03136E+01 2.97591E+01 2.93939E+01 2.83060E+01 1.04402E+03
3.30401E+01 3.41153E+01 3.44767E+01 3.50187E+01 3.50191E+01 3.50198E+01 3.50259E+01 3.44767E+01 3.41153E+01 3.30401E+01 1.17356E+03
3.82472E+01 3.93098E+01 3.96676E+01 4.02040E+01 4.02043E+01 4.02051E+01 4.02115E+01 3.96676E+01 3.93098E+01 3.82472E+01 1.31121E+03
4.39510E+01 4.50012E+01 4.53553E+01 4.58862E+01 4.58865E+01 4.58874E+01 4.58940E+01 4.53553E+01 4.50012E+01 4.39510E+01 1.45691E+03
5.01591E+01 5.11970E+01 5.15474E+01 5.20728E+01 5.20732E+01 5.20742E+01 5.20809E+01 5.15474E+01 5.11970E+01 5.01591E+01 1.61029E+03
0.00000E+00 0.00000E+00 4.41912E-01 1.10476E+00 1.10480E+00 1.10485E+00 1.10798E+00 4.41912E-01 0.00000E+00 0.00000E+00 2.35255E+00
0.00000E+00 0.00000E+00 4.41912E-01 1.10476E+00 1.10480E+00 1.10485E+00 1.10798E+00 4.41912E-01 0.00000E+00 0.00000E+00 2.35255E+00
