PdfType: central
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 4.35936E-01 1.08982E+00 1.08986E+00 1.08986E+00 1.09064E+00 4.35936E-01 0.00000E+00 0.00000E+00 1.42080E-02
0.00000E+00 0.00000E+00 4.35936E-01 1.08982E+00 1.08986E+00 1.08986E+00 1.09064E+00 4.35936E-01 0.00000E+00 0.00000E+00 1.42080E-02
0.00000E+00 4.12383E-02 4.72163E-01 1.11853E+00 1.11857E+00 1.11857E+00 1.11942E+00 4.72163E-01 4.12383E-02 0.00000E+00 1.43392E+00
0.00000E+00 1.16197E-01 5.42304E-01 1.18144E+00 1.18149E+00 1.18150E+00 1.18240E+00 5.42304E-01 1.16197E-01 0.00000E+00 3.82170E+00
0.00000E+00 2.30483E-01 6.51938E-01 1.28409E+00 1.28415E+00 1.28416E+00 1.28512E+00 6.51938E-01 2.30483E-01 0.00000E+00 7.42473E+00
0.00000E+00 3.90379E-01 8.07326E-01 1.43270E+00 1.43277E+00 1.43279E+00 1.43382E+00 8.07326E-01 3.90379E-01 0.00000E+00 1.25053E+01
0.00000E+00 6.05525E-01 1.01809E+00 1.63690E+00 1.63698E+00 1.63700E+00 1.63809E+00 1.01809E+00 6.05525E-01 0.00000E+00 1.94342E+01
0.00000E+00 8.83463E-01 1.29176E+00 1.90416E+00 1.90425E+00 1.90429E+00 1.90544E+00 1.29176E+00 8.83463E-01 0.00000E+00 2.85049E+01
8.16217E-02 1.22261E+00 1.62674E+00 2.23288E+00 2.23298E+00 2.23303E+00 2.23425E+00 1.62674E+00 1.22261E+00 8.16217E-02 3.98746E+01
5.46155E-01 1.67891E+00 2.07865E+00 2.67820E+00 2.67832E+00 2.67838E+00 2.67967E+00 2.07865E+00 1.67891E+00 5.46155E-01 5.44950E+01
1.12470E+00 2.24926E+00 2.64468E+00 3.23773E+00 3.23786E+00 3.23794E+00 3.23931E+00 2.64468E+00 2.24926E+00 1.12470E+00 7.25145E+01
1.82410E+00 2.94051E+00 3.33166E+00 3.91828E+00 3.91842E+00 3.91852E+00 3.91997E+00 3.33166E+00 2.94051E+00 1.82410E+00 9.44711E+01
2.66031E+00 3.76859E+00 4.15551E+00 4.73578E+00 4.73593E+00 4.73605E+00 4.73758E+00 4.15551E+00 3.76859E+00 2.66031E+00 1.20835E+02
3.65343E+00 4.75361E+00 5.13633E+00 5.71031E+00 5.71048E+00 5.71062E+00 5.71224E+00 5.13633E+00 4.75361E+00 3.65343E+00 1.52159E+02
4.82205E+00 5.91413E+00 6.29271E+00 6.86046E+00 6.86064E+00 6.86081E+00 6.86252E+00 6.29271E+00 5.91413E+00 4.82205E+00 1.88908E+02
6.18435E+00 7.26836E+00 7.64283E+00 8.20440E+00 8.20460E+00 8.20480E+00 8.20660E+00 7.64283E+00 7.26836E+00 6.18435E+00 2.31497E+02
7.76104E+00 8.83697E+00 9.20737E+00 9.76283E+00 9.76305E+00 9.76328E+00 9.76517E+00 9.20737E+00 8.83697E+00 7.76104E+00 2.80372E+02
9.57364E+00 1.06415E+01 1.10079E+01 1.15573E+01 1.15575E+01 1.15578E+01 1.15598E+01 1.10079E+01 1.06415E+01 9.57364E+00 3.35963E+02
1.16444E+01 1.27042E+01 1.30665E+01 1.36099E+01 1.36102E+01 1.36105E+01 1.36126E+01 1.30665E+01 1.27042E+01 1.16444E+01 3.98671E+02
1.39959E+01 1.50476E+01 1.54060E+01 1.59434E+01 1.59437E+01 1.59441E+01 1.59463E+01 1.54060E+01 1.50476E+01 1.39959E+01 4.68860E+02
1.66512E+01 1.76949E+01 1.80494E+01 1.85809E+01 1.85812E+01 1.85816E+01 1.85839E+01 1.80494E+01 1.76949E+01 1.66512E+01 5.46860E+02
1.96335E+01 2.06691E+01 2.10196E+01 2.15453E+01 2.15456E+01 2.15460E+01 2.15485E+01 2.10196E+01 2.06691E+01 1.96335E+01 6.32950E+02
2.29656E+01 2.39931E+01 2.43398E+01 2.48596E+01 2.48600E+01 2.48605E+01 2.48630E+01 2.43398E+01 2.39931E+01 2.29656E+01 7.27362E+02
2.66702E+01 2.76895E+01 2.80324E+01 2.85465E+01 2.85468E+01 2.85474E+01 2.85501E+01 2.80324E+01 2.76895E+01 2.66702E+01 8.30273E+02
3.07765E+01 3.17878E+01 3.21269E+01 3.26352E+01 3.26356E+01 3.26362E+01 3.26390E+01 3.21269E+01 3.17878E+01 3.07765E+01 9.41956E+02
3.53023E+01 3.63055E+01 3.66408E+01 3.71435E+01 3.71439E+01 3.71446E+01 3.71475E+01 3.66408E+01 3.63055E+01 3.53023E+01 1.06238E+03
0.00000E+00 0.00000E+00 4.32319E-01 1.08078E+00 1.08082E+00 1.08082E+00 1.08165E+00 4.32319E-01 0.00000E+00 0.00000E+00 1.50467E-02
0.00000E+00 0.00000E+00 4.32319E-01 1.08078E+00 1.08082E+00 1.08082E+00 1.08165E+00 4.32319E-01 0.00000E+00 0.00000E+00 1.50467E-02
