PdfType: central
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00
1.30000E+00 1.30000E+00 1.50159E+00 1.75516E+00 2.07810E+00 2.49495E+00 3.04086E+00 3.76715E+00 4.75000E+00 6.23113E+00 8.37423E+00 1.15549E+01 1.64076E+01 2.40380E+01 3.64361E+01 5.73145E+01 9.38707E+01 1.60654E+02 2.88438E+02 5.45587E+02 1.09231E+03 2.32646E+03 5.30043E+03 1.29956E+04 3.45140E+04 1.00000E+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 4.34970E-01 1.08741E+00 1.08744E+00 1.08745E+00 1.08831E+00 4.34970E-01 0.00000E+00 0.00000E+00 1.53542E-02
0.00000E+00 0.00000E+00 4.34970E-01 1.08741E+00 1.08744E+00 1.08745E+00 1.08831E+00 4.34970E-01 0.00000E+00 0.00000E+00 1.53542E-02
0.00000E+00 4.12981E-02 4.71279E-01 1.11623E+00 1.11627E+00 1.11628E+00 1.11721E+00 4.71279E-01 4.12981E-02 0.00000E+00 1.43600E+00
0.00000E+00 1.16213E-01 5.41397E-01 1.17915E+00 1.17920E+00 1.17921E+00 1.18020E+00 5.41397E-01 1.16213E-01 0.00000E+00 3.82184E+00
0.00000E+00 2.30346E-01 6.50898E-01 1.28169E+00 1.28175E+00 1.28177E+00 1.28283E+00 6.50898E-01 2.30346E-01 0.00000E+00 7.41962E+00
0.00000E+00 3.89973E-01 8.06036E-01 1.43009E+00 1.43016E+00 1.43018E+00 1.43130E+00 8.06036E-01 3.89973E-01 0.00000E+00 1.24913E+01
0.00000E+00 6.04719E-01 1.01642E+00 1.63393E+00 1.63401E+00 1.63404E+00 1.63523E+00 1.01642E+00 6.04719E-01 0.00000E+00 1.94070E+01
0.00000E+00 8.82121E-01 1.28957E+00 1.90070E+00 1.90079E+00 1.90083E+00 1.90209E+00 1.28957E+00 8.82121E-01 0.00000E+00 2.84600E+01
8.14701E-02 1.22061E+00 1.62391E+00 2.22881E+00 2.22891E+00 2.22896E+00 2.23029E+00 1.62391E+00 1.22061E+00 8.14701E-02 3.98077E+01
5.45143E-01 1.67603E+00 2.07496E+00 2.67330E+00 2.67341E+00 2.67348E+00 2.67488E+00 2.07496E+00 1.67603E+00 5.45143E-01 5.44002E+01
1.12262E+00 2.24530E+00 2.63993E+00 3.23180E+00 3.23192E+00 3.23201E+00 3.23349E+00 2.63993E+00 2.24530E+00 1.12262E+00 7.23865E+01
1.82078E+00 2.93529E+00 3.32565E+00 3.91112E+00 3.91126E+00 3.91136E+00 3.91293E+00 3.32565E+00 2.93529E+00 1.82078E+00 9.43042E+01
2.65553E+00 3.76189E+00 4.14805E+00 4.72718E+00 4.72734E+00 4.72747E+00 4.72912E+00 4.14805E+00 3.76189E+00 2.65553E+00 1.20623E+02
3.64697E+00 4.74522E+00 5.12720E+00 5.70007E+00 5.70024E+00 5.70039E+00 5.70213E+00 5.12720E+00 4.74522E+00 3.64697E+00 1.51897E+02
4.81369E+00 5.90383E+00 6.28169E+00 6.84835E+00 6.84853E+00 6.84872E+00 6.85054E+00 6.28169E+00 5.90383E+00 4.81369E+00 1.88591E+02
6.17387E+00 7.25591E+00 7.62968E+00 8.19020E+00 8.19040E+00 8.19061E+00 8.19253E+00 7.62968E+00 7.25591E+00 6.17387E+00 2.31118E+02
7.74820E+00 8.82216E+00 9.19187E+00 9.74629E+00 9.74651E+00 9.74676E+00 9.74878E+00 9.19187E+00 8.82216E+00 7.74820E+00 2.79929E+02
9.55821E+00 1.06241E+01 1.09898E+01 1.15382E+01 1.15384E+01 1.15387E+01 1.15408E+01 1.09898E+01 1.06241E+01 9.55821E+00 3.35450E+02
1.16261E+01 1.26839E+01 1.30456E+01 1.35880E+01 1.35883E+01 1.35886E+01 1.35908E+01 1.30456E+01 1.26839E+01 1.16261E+01 3.98084E+02
1.39746E+01 1.50243E+01 1.53821E+01 1.59185E+01 1.59188E+01 1.59192E+01 1.59215E+01 1.53821E+01 1.50243E+01 1.39746E+01 4.68197E+02
1.66267E+01 1.76683E+01 1.80221E+01 1.85527E+01 1.85530E+01 1.85534E+01 1.85559E+01 1.80221E+01 1.76683E+01 1.66267E+01 5.46117E+02
1.96054E+01 2.06390E+01 2.09889E+01 2.15137E+01 2.15140E+01 2.15144E+01 2.15170E+01 2.09889E+01 2.06390E+01 1.96054E+01 6.32127E+02
2.29338E+01 2.39593E+01 2.43054E+01 2.48244E+01 2.48247E+01 2.48252E+01 2.48279E+01 2.43054E+01 2.39593E+01 2.29338E+01 7.26459E+02
2.66345E+01 2.76519E+01 2.79941E+01 2.85073E+01 2.85077E+01 2.85083E+01 2.85111E+01 2.79941E+01 2.76519E+01 2.66345E+01 8.29290E+02
3.07368E+01 3.17461E+01 3.20846E+01 3.25921E+01 3.25925E+01 3.25932E+01 3.25961E+01 3.20846E+01 3.17461E+01 3.07368E+01 9.40894E+02
3.52584E+01 3.62596E+01 3.65943E+01 3.70962E+01 3.70966E+01 3.70973E+01 3.71004E+01 3.65943E+01 3.62596E+01 3.52584E+01 1.06124E+03
0.00000E+00 0.00000E+00 4.31370E-01 1.07840E+00 1.07844E+00 1.07845E+00 1.07936E+00 4.31370E-01 0.00000E+00 0.00000E+00 1.62282E-02
0.00000E+00 0.00000E+00 4.31370E-01 1.07840E+00 1.07844E+00 1.07845E+00 1.07936E+00 4.31370E-01 0.00000E+00 0.00000E+00 1.62282E-02
0.00000E+00 4.14798E-02 4.67895E-01 1.10749E+00 1.10754E+00 1.10755E+00 1.10852E+00 4.67895E-01 4.14798E-02 0.00000E+00 1.43800E+00
0.00000E+00 1.16358E-01 5.38009E-01 1.17046E+00 1.17051E+00 1.17053E+00 1.17157E+00 5.38009E-01 1.16358E-01 0.00000E+00 3.81933E+00
0.00000E+00 2.30140E-01 6.47192E-01 1.27273E+00 1.27280E+00 1.27282E+00 1.27393E+00 6.47192E-01 2.30140E-01 0.00000E+00 7.40312E+00
0.00000E+00 3.88998E-01 8.01592E-01 1.42044E+00 1.42051E+00 1.42054E+00 1.42172E+00 8.01592E-01 3.88998E-01 0.00000E+00 1.24470E+01
0.00000E+00 6.02413E-01 1.01068E+00 1.62302E+00 1.62311E+00 1.62315E+00 1.62439E+00 1.01068E+00 6.02413E-01 0.00000E+00 1.93154E+01
